month,denominator,numerator_cpu,numerator_impl,numerator_reversal,ratio_cpu,ratio_impl,ratio_reversal,cpu_index,cpu_impl,cpu_reversal
2012-09,53047,22484,15703,8840,0.42385054762757557,0.2960205101136728,0.16664467359134352,97.28805693330425,93.40014488856536,98.1422727941585
2012-10,60238,26461,18595,10419,0.43927421229124475,0.30869218765563267,0.17296390982436335,100.82831038895796,97.39830203634457,101.86386912763999
2012-11,60777,26950,19483,10933,0.44342432170064333,0.3205653454431775,0.1798871283544762,101.78090106687722,101.14451089604704,105.94116957147008
2012-12,50920,20785,14426,8545,0.4081893165750196,0.2833071484681854,0.16781225451688925,93.69327394478377,89.38883560714672,98.8298978063156
2013-01,57828,24279,17278,9689,0.41984851628968667,0.29878259666597495,0.16754859237739503,96.3694551883526,94.27163613787343,98.67461890623393
2013-02,58352,25566,18653,10909,0.4381340828077872,0.31966342199067727,0.18695160405812997,100.56661205514945,100.85993675924291,110.1016607933852
2013-03,60240,25522,18302,10465,0.42367197875166,0.3038180610889774,0.1737217795484728,97.24706932797065,95.86042168016252,102.31020236831935
2013-04,62352,27564,19849,12242,0.44207082371054657,0.3183378239671542,0.19633692584039003,101.47022743378487,100.44168517453514,115.62897103238087
2013-05,62146,26941,19283,11276,0.4335114086184147,0.3102854568274708,0.18144369710037653,99.50555175397237,97.9010089989095,106.85788170628234
2013-06,59681,24946,17437,9879,0.4179889747155711,0.29217003736532565,0.16553006819590824,95.9426274125127,92.18524693285616,97.48584673253168
2013-07,60310,25193,18265,10546,0.4177250870502404,0.3028519316862875,0.17486320676504727,95.88205625517342,95.55558933541151,102.98242464131224
2013-08,56001,23424,16903,9771,0.4182782450313387,0.30183389582328884,0.17447902716022928,96.00902474786365,95.23437950752049,102.75616922753011
2013-09,61956,25575,17992,10386,0.412792949835367,0.29039963845309574,0.16763509587449157,94.7499637078138,91.62665214207854,98.7255635276655
2013-10,64064,27511,19853,11174,0.42942994505494503,0.30989323176823175,0.17441933066933066,98.56871762279899,97.77725447477945,102.72101209248123
2013-11,63894,27488,19992,11155,0.43021253951857763,0.31289322941121234,0.1745860331173506,98.74834955947982,98.72381123333696,102.81918839044768
2013-12,57519,23668,16910,9531,0.4114814235296163,0.29398981206210123,0.16570176811140666,94.44892399790285,92.75942073006405,97.586966195773
2014-01,61254,24326,17307,10137,0.39713324844091813,0.28254481339994125,0.16549123322558526,91.15553182763999,89.14830428112376,97.46297560098424
2014-02,60740,26348,18856,10666,0.4337833388212051,0.3104379321699045,0.17560092196246296,99.56796894606765,97.94911789200536,103.4168882493524
2014-03,63042,27135,19466,10520,0.43042733415818024,0.30877827480092634,0.16687287839852796,98.79765220458337,97.4254641807527,98.2766697596118
2014-04,61574,26023,18670,10582,0.4226296813590152,0.30321239484197876,0.17185825185955111,97.00782677267694,95.66932237017869,101.21271248842008
2014-05,60965,26889,19377,11046,0.44105634380382186,0.31783810383006644,0.1811859263511851,101.2373699337166,100.28401389294113,106.70607243065233
2014-06,64887,26260,18403,10405,0.40470356157627874,0.28361613266139596,0.16035569528565044,92.89317510647572,89.48632604253264,94.43849630270311
2014-07,62508,26307,18571,11100,0.4208581301593396,0.29709797145965317,0.177577270109426,96.60119576809524,93.74010459536997,104.58082163405284
2014-08,54931,23137,16439,9813,0.42120114325244395,0.29926635233292675,0.17864229669949572,96.67992889116796,94.42427032314193,105.20804918284313
2014-09,61259,25590,17673,9757,0.4177345369659968,0.2884963842047699,0.15927455557550727,95.88422533091786,91.02613894626941,93.80177923233536
2014-10,62926,26555,19028,10401,0.4220036233035629,0.30238693068048184,0.1652893875345644,96.86412524372217,95.40887260521299,97.34410234543049
2014-11,62338,26547,18713,10685,0.4258558182809843,0.3001860823253874,0.17140427989348392,97.74833446883531,94.71446276460888,100.94535416502161
2014-12,65423,28353,19404,10931,0.43337969827125017,0.29659294132033076,0.16708191308866913,99.47531976813356,93.58075790629192,98.3997768421315
2015-01,58073,24719,17371,10009,0.42565391834415306,0.29912351695280076,0.17235203967420315,97.70199159477461,94.3792030229273,101.50351961332615
2015-02,56738,25135,18153,10358,0.4430011632415665,0.3199443054037858,0.18255842645140824,101.68377186770807,100.94856085988735,107.51438076924605
2015-03,66425,27757,19765,10948,0.4178697779450508,0.2975536319156944,0.16481746330447875,95.91526771636141,93.88387420308362,97.0661713709259
2015-04,64008,26857,19093,10586,0.4195881764779403,0.29829083864516936,0.16538557680289964,96.30969838358035,94.11647705657964,97.40075122120541
2015-05,60883,26188,18719,10482,0.430136491302991,0.30745856807318955,0.17216628615541285,98.73089391817163,97.00907141278638,101.39412354250845
2015-06,64063,26522,18808,10492,0.41399872000999016,0.29358600127999,0.16377628272169584,95.02672880356235,92.63201068829947,96.45298748342859
2015-07,61453,25932,18863,10733,0.4219810261500659,0.3069500268497876,0.17465380046539633,96.85893843160584,96.84861690938286,102.85909870630184
2015-08,56454,23654,17094,9546,0.41899599674070925,0.3027951960888511,0.16909342119247528,96.17377307615075,95.53768816694563,99.58441702772491
2015-09,65671,27080,18855,10072,0.41235857532244063,0.2871130331500967,0.15337058975803627,94.65026004438693,90.58966517325747,90.32474866581072
2015-10,75867,32056,22450,13102,0.42252889925791187,0.29591258386386704,0.17269695651600828,96.98469386688059,93.36609208808451,101.70665195503395
2015-11,75868,32720,23320,14337,0.43127537301629143,0.30737596878789475,0.1889729530236727,98.99230584646583,96.98300975506116,111.29209657097844
2015-12,74104,29912,20847,12441,0.40364892583396306,0.28132084637806326,0.1678856741876282,92.65110048201998,88.76211922543848,98.87313695221108
2016-01,67236,28412,19387,11237,0.4225712415967636,0.2883425545838539,0.1671277291926944,96.9944128678255,90.97760275235434,98.42675938218339
2016-02,68607,29521,21544,12145,0.43029136968530907,0.31402043523255646,0.17702275278032853,98.76644375280328,99.0794662755918,104.25424899414462
2016-03,70576,30270,21420,12446,0.4288993425527091,0.3035026071185672,0.1763489004760825,98.44692637648487,95.76088990606122,103.85739624607262
2016-04,69315,29790,21135,11587,0.4297771045228306,0.30491235663276345,0.1671643944312198,98.64840247932595,96.20569289904286,98.4483526906515
2016-05,69127,30188,21537,11596,0.4367034588511001,0.31155698930953174,0.16774921521257974,100.23823540038903,98.30220186898937,98.79277198364773
2016-06,71757,31044,21766,13469,0.43262678205610605,0.3033292919157713,0.18770294187326672,99.30249999471354,95.70620563757485,110.54414718808717
2016-07,67140,29641,20826,12901,0.44148048853142685,0.31018766756032173,0.19215072981829015,101.33472551491889,97.8701546107566,113.1635889525537
2016-08,62193,26712,19570,10726,0.42950171241136464,0.3146656376119499,0.17246313893846574,98.58519066193125,99.28303999315162,101.56894945314947
2016-09,69539,30084,21398,11409,0.43262054386747006,0.30771221904255164,0.16406620745193345,99.30106811912773,97.08910315545329,96.62373324656369
2016-10,68910,30211,21415,11905,0.43841242199970976,0.31076766797271804,0.1727615730663184,100.63050032732959,98.05315585797571,101.74470666732019
2016-11,73648,33287,23183,14082,0.45197425592005214,0.31478112100803823,0.19120682163806213,103.7434005652729,99.31947721813556,112.60769183253083
2016-12,61920,26670,18853,11720,0.4307170542635659,0.3044735142118863,0.1892764857881137,98.8641527818865,96.0672297037817,111.4708565320846
2017-01,70687,31593,21971,13211,0.44694215343698274,0.3108209430305431,0.18689433700680463,102.58836260293616,98.06996515986461,110.06793443146697
2017-02,66298,29845,21658,12790,0.4501644091827808,0.326676521162026,0.1929168300702887,103.32797943770385,103.07270397077943,113.61476940914419
2017-03,73845,32412,23554,13778,0.43891935811497057,0.3189654005010495,0.18657999864581218,100.74685933622811,100.6396975999984,109.88281071578288
2017-04,68081,29455,21716,12840,0.4326464064863912,0.3189729880583423,0.18859887486964058,99.30700446616356,100.64209161975812,111.07179021825706
2017-05,76643,34512,25859,14968,0.4502955260102032,0.33739545685842154,0.19529506934749422,103.35807519065871,106.45473363727152,115.01538908022744
2017-06,77661,32866,23125,14789,0.4231982591004494,0.2977685067150822,0.190430203062026,97.13833462264735,93.95167132088474,112.15031680515217
2017-07,69482,30799,22436,13079,0.44326588181111654,0.3229037736392159,0.1882358020782361,101.74453374570926,101.88232981351875,110.85796526861877
2017-08,67935,30167,22538,12826,0.4440568190181791,0.3317582983734452,0.1887981158460293,101.92608062458457,104.67610208551041,111.18912947570291
2017-09,77643,34465,24390,13947,0.44389062761614057,0.31413005679842354,0.17962984428731502,101.88793406874348,99.11405398078482,105.78964691814579
2017-10,79220,35300,25642,14765,0.4455945468316082,0.3236808886644787,0.18637970209543045,102.27904124218479,102.12752449927467,109.764849797719
2017-11,76532,34618,25686,14315,0.45233366434955313,0.33562431401243925,0.18704594156692625,103.82589697337552,105.89590412113571,110.15721910991267
2017-12,65944,28245,20670,11598,0.4283179667596749,0.3134477738687371,0.17587650127380808,98.3134809401891,98.8987806388693,103.57918554555509
2018-01,72402,32324,23720,13117,0.44645175547636806,0.32761525924698215,0.18116902847987626,102.47579966069318,103.3688938297647,106.69612074446944
2018-02,72216,32167,24151,13712,0.4454276060706769,0.3344272737343525,0.18987481998449096,102.24072268309625,105.51821496923264,111.82323429884677
2018-03,75829,33980,25039,13469,0.4481135185746878,0.33020348415513856,0.17762333671814212,102.8572305773781,104.18552839786668,104.60795170417083
2018-04,77666,35427,25891,13019,0.45614554631370224,0.33336337650966963,0.16762804830942754,104.70085299649958,105.18253500268654,98.72141299564943
2018-05,84805,39470,29684,15908,0.46542067095100526,0.3500265314545133,0.18758327928777785,106.82980825874525,110.44007977737584,110.47367413992299
2018-06,74870,32598,23532,12123,0.43539468411913984,0.3143047949779618,0.16192066248163484,99.9378272698616,99.16918722570819,95.36015454807163
2018-07,70999,32039,23914,12889,0.4512598768996746,0.33682164537528697,0.1815377681375794,103.57942638334615,106.27368511586025,106.91328308933426
2018-08,75915,34392,25578,13200,0.4530329974313377,0.3369294605809129,0.17387868010274649,103.98641760277386,106.30770287977388,102.40260602375719
2018-09,72496,31544,22274,11680,0.43511366144339,0.3072445376296623,0.16111233723239904,99.87332304725075,96.9415407054434,94.88410646680235
2018-10,84066,36794,26264,13681,0.4376799181595413,0.31242119287226705,0.16274117954940165,100.46236588535457,98.57487465757991,95.84338277350241
2018-11,80852,35874,26068,13619,0.44369959926779795,0.32241626675901647,0.1684435759164894,101.84408659247278,101.72851204856958,99.2017027712453
2018-12,70366,30631,22085,11461,0.43530966660034676,0.31385896597788704,0.1628769576215786,99.91831286966803,99.02851963079553,95.92334673701758
2019-01,79067,36090,27071,14482,0.4564483286326786,0.34238051272971026,0.1831611165214312,104.77035179425236,108.02761431529333,107.86932384656018
2019-02,81700,35973,26333,14433,0.4403059975520196,0.32231334149326807,0.17665850673194614,101.06514005393083,101.69603715441478,104.03973307668899
2019-03,89186,39169,28232,15876,0.43918327988697775,0.31655192519005226,0.1780100015697531,100.80743832220489,99.87819987929805,104.8356707577049
2019-04,87175,37876,27050,14563,0.4344823630628047,0.3102953828505879,0.16705477487811873,99.72841868618278,97.90414084945914,98.38379429912197
2019-05,93189,41766,29716,15891,0.4481859446930432,0.31887883763105085,0.17052441811801822,102.87385482468756,100.61238535532746,100.42717598069713
2019-06,84256,36754,25147,13997,0.4362181921762248,0.29845945689327763,0.1661246676794531,100.12685026202514,94.16967934583359,97.83602500981902
2019-07,87897,36798,26301,13538,0.41864910065189936,0.29922522953001807,0.1540211838856844,96.09414867404257,94.41129529060643,90.70790394451166
2019-08,84195,36131,26071,14444,0.4291347467189263,0.3096502167587149,0.17155413029277272,98.50095960601227,97.70057858130757,101.03360576315777
2019-09,94162,40073,28140,15343,0.425575072746968,0.29884666850746583,0.16294258830526115,97.68389385963938,94.29185203195533,95.96199870424117
2019-10,99592,42593,30449,16384,0.42767491364768256,0.30573740862719895,0.1645112057193349,98.16587847011841,96.4660126174005,96.88580667748137
2019-11,104574,46061,33931,16157,0.4404632126532408,0.32446879721536903,0.15450303134622373,101.10122624469781,102.37612474925004,90.99167902053593
2019-12,88287,36576,26171,14228,0.4142852288558905,0.2964309581252053,0.16115622911640445,95.09249228804494,93.52964910343087,94.9099557733579
2020-01,100798,45340,33650,17386,0.44981051211333556,0.33383598880930176,0.172483581023433,103.24674807340945,105.33165324197611,101.58098843787128
2020-02,100032,43997,32651,17939,0.4398292546385157,0.32640555022392836,0.17933261356365962,100.95571140751022,102.98720744599746,105.61459842643504
2020-03,81487,38500,29817,15191,0.4724680010308393,0.3659111269282217,0.18642237412102544,108.44740921236513,115.45197411595024,109.78998069141255
2020-04,72016,35394,27137,14283,0.49147411686291936,0.37681904021328594,0.19833092646078648,112.8099565524646,118.89362983387896,116.8033005121131
2020-05,80884,40930,32008,16342,0.5060333316848821,0.3957272142821819,0.20204243113594778,116.15178948964389,124.85952117341803,118.98912197556848
2020-06,93758,43277,33023,18298,0.4615819450073594,0.3522152776296423,0.19516201284157086,105.94869063309356,111.13067114823336,114.93702793240348
2020-07,99374,45079,34683,18295,0.4536297220600962,0.3490148328536639,0.18410248153440537,104.12338611674915,110.12086947716185,108.42372321565583
2020-08,92227,43488,33656,17591,0.4715321977295152,0.3649256725253993,0.19073590163401175,108.23261065809362,115.14104436324715,112.33035227822216
2020-09,103017,46605,34145,17036,0.45240106001922015,0.33145014900453323,0.16537076404865217,103.84136656232457,104.57887505319212,97.39202752583094
2020-10,111368,51449,38286,19150,0.46197291861216866,0.3437791825299907,0.17195244594497522,106.03843231807429,108.46892144616507,101.26818633842718
2020-11,109488,51240,37987,19522,0.46799649276633054,0.34695126406546833,0.1783026450387257,107.4210466110892,109.46977397120862,105.00801767131685
2020-12,98854,41422,30501,15010,0.4190219920286483,0.3085459364315051,0.1518400874016226,96.17973987521984,97.35215697187454,89.42338784498064
2021-01,103655,44362,33083,17919,0.42797742511215087,0.31916453620182333,0.17287154502918334,98.23531509758746,100.702528730509,101.80947260400812
2021-02,116492,52809,41381,19257,0.453327267108471,0.35522610994746423,0.1653074889262782,104.05396246089171,112.08064645437604,97.3547628225117
2021-03,138473,62212,48357,21954,0.4492716991760127,0.3492160926678847,0.15854354278451394,103.12307225414703,110.1843708061787,93.37126288156607
2021-04,125672,53346,40135,20532,0.4244859634604367,0.3193631039531479,0.16337768158380547,97.43390638913186,100.7651806620822,96.21823877668727
2021-05,121013,54364,41603,20117,0.44924099063736955,0.3437895102179105,0.16623833802979845,103.11602360439873,108.47218002965884,97.9029690428432
2021-06,130308,56790,42898,19128,0.43581361082972647,0.3292046535899561,0.14679068054148633,100.03398513941859,103.87037820955254,86.44963383990854
2021-07,118778,51715,39302,18033,0.43539207597366514,0.3308861910454798,0.15182104430113322,99.9372286121346,104.400935507495,89.41217276607773
2021-08,118067,51468,39042,19319,0.43592197650486586,0.33067664969889976,0.16362743188189757,100.05885873231965,104.33482119628326,96.36532455721382
2021-09,131206,55064,39516,19372,0.4196759294544457,0.301175251131808,0.1476456869350487,96.32984066397168,95.02656448284272,86.95317391058325
2021-10,143360,60510,44135,20663,0.42208426339285715,0.307861328125,0.14413364955357144,96.88263487557774,97.13614992900128,84.88482498992427
2021-11,149157,62978,45960,22134,0.42222624482927384,0.30813170015487035,0.14839397413463665,96.91522442429223,97.22145748675803,87.39386370214795
2021-12,121544,51051,37847,18332,0.4200207332324097,0.31138517738432175,0.1508260383071151,96.40898480987201,98.2479919133953,88.82618254153437
2022-01,112663,49605,37118,18442,0.44029539422880626,0.32946042622688904,0.1636917177777975,101.06270623210793,103.95107937900494,96.4031845367515
2022-02,125922,55763,42410,20708,0.44283762964374773,0.3367957942218199,0.16445100935499754,101.64623536795798,106.2655285814416,96.85035515129277
2022-03,143787,62259,45506,22753,0.4329946379018966,0.3164820185413146,0.1582410092706573,99.38693537097726,99.85614299169163,93.1930914104568
2022-04,130500,56809,41589,20187,0.43531800766283524,0.31868965517241377,0.1546896551724138,99.92022742602947,100.55269466348892,91.10158764266657
2022-05,146411,67757,49566,23783,0.46278626605924417,0.3385401370115633,0.16243998060255035,106.22512310609036,106.81590216614624,95.6659972707429
2022-06,138409,57823,40818,19489,0.41776907571039457,0.2949085680844454,0.14080731744322986,95.89215314261985,93.04930586529076,82.92584372552658
2022-07,134230,57887,41521,20709,0.4312523280935707,0.3093272740817999,0.15427996722044252,98.98701625614625,97.59868397676486,90.8603095635277
2022-08,151465,66597,48235,22865,0.43968573597860894,0.31845640907140266,0.15095896741821543,100.92276901393743,100.47910104789533,88.90446866255306
2022-09,160074,62239,44398,20056,0.3888139235603533,0.2773592213601209,0.1252920524257531,89.24596498348384,87.51215059817042,73.7884177340248
2022-10,159896,63731,44796,21025,0.3985778255866313,0.2801571021163756,0.13149171961775155,91.48711121189073,88.39493560490786,77.43959611061177
2022-11,168078,73860,53336,24320,0.4394388319708707,0.317328859220124,0.14469472506812314,100.8660961812695,100.12333745760198,85.21525995085372
2022-12,141381,57100,40604,18730,0.40387322200295656,0.28719559205268036,0.1324789045204094,92.70258404994529,90.61571408946331,78.02098024925222
2023-01,147484,59468,43119,19509,0.4032166201079439,0.292363917441892,0.13227875566163108,92.55187167526024,92.24641981319255,77.90310631140389
2023-02,150950,69819,51282,23364,0.4625306392845313,0.3397283868830739,0.1547797283868831,106.16644810295273,107.19081777628519,91.154634582574
2023-03,183219,86164,65543,25776,0.47027873746718407,0.3577303663921318,0.14068409935650777,107.9448990719039,112.87078736278895,82.85327673121682
2023-04,156226,69964,53208,20612,0.4478383879763932,0.34058351362769324,0.1319370655332659,102.79407878611393,107.46062665478102,77.70187428240234
2023-05,165747,76182,56989,24914,0.4596282285652229,0.34383126089763316,0.1503134295040031,105.50024653524348,108.48535316936389,88.52429114646297
2023-06,161732,69353,51412,20879,0.4288143348255138,0.3178839067098657,0.12909628273934656,98.42741422379463,100.29846557944057,76.02884823301612
2023-07,162265,75393,59000,21352,0.4646288478723076,0.36360274859026903,0.13158721843897328,106.64805804232431,114.72363650468264,77.49583836043517
2023-08,171123,84080,67749,23205,0.49134248464554736,0.39590820637786855,0.1356042145123683,112.77974250005951,124.91662764875764,79.86157328584281
2023-09,167035,72732,54038,21644,0.4354297003621995,0.32351303619002003,0.12957763343011944,99.94586468367986,102.07456382628506,76.31233074575057
2023-10,173307,77149,58197,24991,0.4451580143906478,0.3358029392927002,0.14420075357602405,102.17884226118285,105.95226382084277,84.92434465254054
2023-11,173952,78977,60007,26124,0.4540160504047093,0.3449629782928624,0.15017935982339956,104.21206155717513,108.84243169965468,88.44533330830558
2023-12,151596,61865,45293,20461,0.40809124251299506,0.2987743739940368,0.1349705796986728,93.67076262568006,94.26904172726958,79.488405878824
2024-01,143327,61760,46503,22106,0.4309027608196641,0.3244538712175654,0.15423472199934415,98.90677872658257,102.37141531085021,90.83366323432934
2024-02,153031,66236,50500,23225,0.4328273356378773,0.32999849703654816,0.15176663551829367,99.34853383468555,104.1208510328784,89.38012972808103
2024-03,156926,65377,49275,22201,0.416610376865529,0.3140015038935549,0.1414743254782509,95.62619251140487,99.073493075272,83.31866566887568
2024-04,159344,67526,50008,22450,0.4237749774073702,0.3138367305954413,0.140890149613415,97.27071100812624,99.02150394143912,82.97462618743938
2024-05,173070,73801,55615,25123,0.42642283469116543,0.3213439648697059,0.14516091754781302,97.87848394039926,101.39018024923774,85.48981531785277
2024-06,159658,64993,46561,21726,0.4070763757531724,0.291629608287715,0.1360783675105538,93.4378163297227,92.01473120024207,80.14081685175603
2024-07,169801,69783,51346,25502,0.41096931113479895,0.30238926743658756,0.15018757251135154,94.33137685752021,95.40960989655392,88.45017001771839
2024-08,155493,66474,50669,24144,0.42750477513457197,0.32586032811766447,0.15527387084949162,98.12682591859358,102.8151794209733,91.44565057078032
2024-09,163094,64673,46665,22672,0.3965381926986891,0.2861233399144052,0.13901185819220818,91.01894637965012,90.27739798753672,81.86844148273615
2024-10,177294,74380,54396,26135,0.4195291436822453,0.3068124132796372,0.14741051586630116,96.29614835746703,96.80519719030411,86.81467429529454
2024-11,180031,76763,55288,27747,0.4263876776777333,0.3071026656520266,0.15412345651582227,97.87041421501247,96.89677737718038,90.76813550277305
2024-12,142988,59866,43614,20258,0.4186784905026995,0.3050186029596889,0.1416762245782863,96.1008946402656,96.2392156516552,83.43757037867253
